data_type,lat,lon,event_date,details
disaster,-7.8874083385751,16.538545960549,2026-07-02 19:00:00+00:00,Wildfire in Angola 1029434 (Wildfires)
disaster,-6.6947698201477,17.786115400023,2026-07-02 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029435 (Wildfires)
disaster,-12.676524493849,130.91617825333,2026-07-02 19:00:00+00:00,Wildfire in Australia 1029464 (Wildfires)
disaster,-7.7822074310845,23.750726959822,2026-07-02 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029452 (Wildfires)
disaster,-9.8631692150933,18.325444976945,2026-07-02 19:00:00+00:00,Wildfire in Angola 1029471 (Wildfires)
disaster,65.605398002714,-119.05841699783,2026-07-02 19:00:00+00:00,Wildfire in Canada 1029468 (Wildfires)
disaster,49.98711,25.77564,2026-07-01 20:00:00+00:00,Flood in Ukraine 1104001 (Floods)
disaster,10.0926794,-83.5088959,2026-07-01 20:00:00+00:00,Flood in Costa Rica 1104003 (Floods)
disaster,-17.09351350557367,127.04367089450652,2026-07-01 19:00:00+00:00,Wildfire in Australia 1029251 (Wildfires)
disaster,40.62815063475218,-8.279579668008454,2026-07-01 19:00:00+00:00,Wildfire in Portugal 1029260 (Wildfires)
disaster,-13.314816548549055,142.21330868691953,2026-07-01 19:00:00+00:00,Wildfire in Australia 1029261 (Wildfires)
disaster,-13.316574029098811,142.1737866655656,2026-07-01 19:00:00+00:00,Wildfire in Australia 1029290 (Wildfires)
disaster,-13.230156709168098,142.06568331511795,2026-07-01 19:00:00+00:00,Wildfire in Australia 1029291 (Wildfires)
disaster,61.79468664834296,-121.3361784492188,2026-07-01 19:00:00+00:00,Wildfire in Canada 1029317 (Wildfires)
disaster,-7.37040452180768,19.762881047018105,2026-07-01 19:00:00+00:00,Wildfire in Angola 1029301 (Wildfires)
disaster,-6.221135670974447,26.07417658096315,2026-07-01 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029319 (Wildfires)
disaster,-17.885781740100267,137.62374647094745,2026-07-01 19:00:00+00:00,Wildfire in Australia 1029327 (Wildfires)
disaster,-18.183882752404298,137.6198562800326,2026-07-01 19:00:00+00:00,Wildfire in Australia 1029328 (Wildfires)
disaster,-11.686086263797195,130.6538937109057,2026-07-01 19:00:00+00:00,Wildfire in Australia 1029329 (Wildfires)
disaster,-14.278502064575903,133.72934036692956,2026-07-01 19:00:00+00:00,Wildfire in Australia 1029333 (Wildfires)
disaster,50.21412053337,-78.976754111714,2026-07-01 19:00:00+00:00,Wildfire in Canada 1029348 (Wildfires)
disaster,50.122981960313,-78.636348107401,2026-07-01 19:00:00+00:00,Wildfire in Canada 1029349 (Wildfires)
disaster,-8.2474890162314,29.06637811329,2026-07-01 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029337 (Wildfires)
disaster,51.631142877009,-78.183604075484,2026-07-01 19:00:00+00:00,Wildfire in Canada 1029377 (Wildfires)
disaster,-13.169764642305,133.41996969116,2026-07-01 19:00:00+00:00,Wildfire in Australia 1029384 (Wildfires)
disaster,-7.052837655739,18.677609174233,2026-07-01 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029399 (Wildfires)
disaster,-11.278673552964,24.738502595411,2026-07-01 19:00:00+00:00,"Wildfire in The Democratic Republic of Congo, Zambia 1029400 (Wildfires)"
disaster,63.635614662099,-119.6818557714,2026-07-01 19:00:00+00:00,Wildfire in Canada 1029425 (Wildfires)
disaster,51.618265022463,-78.189922626377,2026-07-01 19:00:00+00:00,Wildfire in Canada 1029411 (Wildfires)
disaster,-8.3428696204397,17.124206576611,2026-07-01 19:00:00+00:00,Wildfire in Angola 1029436 (Wildfires)
disaster,59.386054796932,90.417066393835,2026-07-01 19:00:00+00:00,Wildfire in Russian Federation 1029446 (Wildfires)
disaster,50.522190981993,-78.468653002419,2026-07-01 19:00:00+00:00,Wildfire in Canada 1029457 (Wildfires)
disaster,65.723420212693,-117.57112558828,2026-07-01 19:00:00+00:00,Wildfire in Canada 1029458 (Wildfires)
disaster,-10.351749454249,15.046294332351,2026-07-01 19:00:00+00:00,Wildfire in Angola 1029453 (Wildfires)
disaster,66.381290306691,-117.34512959143,2026-07-01 19:00:00+00:00,Wildfire in Canada 1029488 (Wildfires)
disaster,15.5,-126.9,2026-07-01 18:00:00+00:00,Tropical Storm Douglas (Severe Storms)
disaster,16.2,-127.0,2026-07-02 00:00:00+00:00,Tropical Storm Douglas (Severe Storms)
disaster,16.7,-127.1,2026-07-02 06:00:00+00:00,Tropical Storm Douglas (Severe Storms)
disaster,17.1,-127.1,2026-07-02 12:00:00+00:00,Tropical Storm Douglas (Severe Storms)
disaster,17.7,-127.3,2026-07-02 18:00:00+00:00,Tropical Storm Douglas (Severe Storms)
disaster,18.5,-127.5,2026-07-03 00:00:00+00:00,Tropical Storm Douglas (Severe Storms)
disaster,19.1,-128.0,2026-07-03 06:00:00+00:00,Tropical Storm Douglas (Severe Storms)
disaster,44.124394,-117.077351,2026-07-01 16:13:00+00:00,"Wildfire BUTTERFIELD SPRING, Malheur, Oregon (Wildfires)"
disaster,37.06813,-121.213209,2026-07-01 12:09:00+00:00,"Wildfire POINT, Santa Clara, California (Wildfires)"
disaster,9.7,162.4,2026-07-01 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,10.4,161.4,2026-07-01 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,11.1,160.2,2026-07-02 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,11.8,159.0,2026-07-02 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.3,158.0,2026-07-02 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.6,156.6,2026-07-02 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.7,155.3,2026-07-03 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.9,154.2,2026-07-03 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.8,153.1,2026-07-03 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.7,152.2,2026-07-03 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.5,151.5,2026-07-04 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.5,150.8,2026-07-04 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.7,150.2,2026-07-04 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.7,149.6,2026-07-04 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,12.9,148.9,2026-07-05 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,13.4,148.1,2026-07-05 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,13.7,146.9,2026-07-05 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,14.0,146.1,2026-07-05 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,14.3,145.0,2026-07-06 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,14.9,144.0,2026-07-06 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,15.4,142.7,2026-07-06 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,15.9,141.1,2026-07-06 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,16.2,139.9,2026-07-07 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,16.5,138.4,2026-07-07 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,16.8,136.7,2026-07-07 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,16.8,135.3,2026-07-07 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,16.9,134.1,2026-07-08 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,16.9,133.0,2026-07-08 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,17.3,131.8,2026-07-08 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,17.6,130.8,2026-07-08 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,18.3,129.9,2026-07-09 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,18.7,129.0,2026-07-09 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,19.2,128.8,2026-07-09 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,20.1,128.2,2026-07-09 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,20.8,127.3,2026-07-10 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,21.9,126.9,2026-07-10 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,22.7,126.0,2026-07-10 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,23.8,125.2,2026-07-10 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,25.0,124.6,2026-07-11 00:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,26.6,123.2,2026-07-11 06:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,27.6,121.8,2026-07-11 12:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,28.7,120.4,2026-07-11 18:00:00+00:00,Super Typhoon Bavi (Severe Storms)
disaster,66.690333,-153.440667,2026-07-01 00:11:00+00:00,"Wildfire Siruk, Yukon-Koyukuk, Alaska (Wildfires)"
disaster,48.28845,17.7221491,2026-06-30 20:00:00+00:00,Flood in Slovakia 1103998 (Floods)
disaster,8.0617339,98.918584,2026-06-30 20:00:00+00:00,Flood in Thailand 1103996 (Floods)
disaster,6.4550575,3.3941795,2026-06-30 20:00:00+00:00,Flood in Nigeria 1103997 (Floods)
disaster,-10.7195033,-76.3777409,2026-06-30 20:00:00+00:00,Flood in Peru 1104000 (Floods)
disaster,-8.277766918477814,20.210612409383792,2026-06-30 19:00:00+00:00,Wildfire in Angola 1029229 (Wildfires)
disaster,-17.996734495835195,25.05988802646389,2026-06-30 19:00:00+00:00,Wildfire in Botswana 1029243 (Wildfires)
disaster,-2.9602519526976407,34.61333248100981,2026-06-30 19:00:00+00:00,Wildfire in Tanzania 1029268 (Wildfires)
disaster,-7.01873073839854,19.770246588521665,2026-06-30 19:00:00+00:00,"Wildfire in Angola, The Democratic Republic of Congo 1029272 (Wildfires)"
disaster,-6.988800965258946,18.609053258116788,2026-06-30 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029273 (Wildfires)
disaster,-12.388287113228348,133.69867644812413,2026-06-30 19:00:00+00:00,Wildfire in Australia 1029292 (Wildfires)
disaster,-12.755836004748614,-44.519949470717584,2026-06-30 19:00:00+00:00,Wildfire in Brazil 1029293 (Wildfires)
disaster,-17.784091343406573,137.85949561195892,2026-06-30 19:00:00+00:00,Wildfire in Australia 1029294 (Wildfires)
disaster,-7.252279153281658,18.78543978196113,2026-06-30 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029302 (Wildfires)
disaster,-9.4836632299771,32.296045857459,2026-06-30 19:00:00+00:00,Wildfire in Zambia 1029338 (Wildfires)
disaster,-9.2396216472409,17.358121983359,2026-06-30 19:00:00+00:00,Wildfire in Angola 1029365 (Wildfires)
disaster,-7.3001993028691,18.37882331321,2026-06-30 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029401 (Wildfires)
disaster,-7.0358035916556,18.51617211385,2026-06-30 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029437 (Wildfires)
disaster,-11.469650126355,17.704742462193,2026-06-30 19:00:00+00:00,Wildfire in Angola 1029454 (Wildfires)
disaster,-12.330100467871,135.54908259121,2026-06-30 19:00:00+00:00,Wildfire in Australia 1029465 (Wildfires)
disaster,-14.320812949243,143.63671045078,2026-06-30 19:00:00+00:00,Wildfire in Australia 1029494 (Wildfires)
disaster,27.1283333,-81.6786111,2026-06-30 14:26:00+00:00,"Wildfire Black Bird Ranch (14), DeSoto, Florida (Wildfires)"
disaster,26.2161111,-80.3108333,2026-06-29 20:42:00+00:00,"Wildfire ATLANTIC (06), Broward, Florida (Wildfires)"
disaster,37.699535,-105.136974,2026-06-29 20:40:00+00:00,"Wildfire Sheep Head, Huerfano, Colorado (Wildfires)"
disaster,-7.781657065823887,18.865964795261945,2026-06-29 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029244 (Wildfires)
disaster,-14.599660142730068,142.30872516882488,2026-06-29 19:00:00+00:00,Wildfire in Australia 1029295 (Wildfires)
disaster,-5.881033191135722,145.6722666001889,2026-06-29 19:00:00+00:00,Wildfire in Papua New Guinea 1029296 (Wildfires)
disaster,-14.403860130000044,26.021711871524683,2026-06-29 19:00:00+00:00,Wildfire in Zambia 1029274 (Wildfires)
disaster,-9.048494615349409,33.898583329826,2026-06-29 19:00:00+00:00,Wildfire in Tanzania 1029303 (Wildfires)
disaster,56.94495479417053,-95.21276826611766,2026-06-29 19:00:00+00:00,Wildfire in Canada 1029312 (Wildfires)
disaster,-3.9728981159534897,24.826077704753867,2026-06-29 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029322 (Wildfires)
disaster,-7.1428326995767,18.33372990084,2026-06-29 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029339 (Wildfires)
disaster,-7.5490230646212,19.43612682092,2026-06-29 19:00:00+00:00,"Wildfire in The Democratic Republic of Congo, Angola 1029341 (Wildfires)"
disaster,-7.5893085956008,18.505587062337,2026-06-29 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029340 (Wildfires)
disaster,56.945223328083,-66.564814368113,2026-06-29 19:00:00+00:00,Wildfire in Canada 1029378 (Wildfires)
disaster,64.998042257317,127.99206376631,2026-06-29 19:00:00+00:00,Wildfire in Russian Federation 1029379 (Wildfires)
disaster,-6.0293736541778,26.477707195062,2026-06-29 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029366 (Wildfires)
disaster,-7.4684349660329,18.412793133152,2026-06-29 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029367 (Wildfires)
disaster,-7.4732015003187,20.094978085275,2026-06-29 19:00:00+00:00,Wildfire in Angola 1029402 (Wildfires)
disaster,-3.9837591874139,24.41163943608,2026-06-29 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029455 (Wildfires)
disaster,48.57853340579,-91.37827342062,2026-06-29 19:00:00+00:00,Wildfire in Canada 1029495 (Wildfires)
disaster,42.765917,-103.637694,2026-06-29 17:50:00+00:00,"Wildfire Log Road, Sioux, Nebraska (Wildfires)"
disaster,28.3491667,-81.0536111,2026-06-29 15:11:00+00:00,"Wildfire HELLS BAY (48), Orange, Florida (Wildfires)"
disaster,46.051583,-118.872567,2026-06-29 14:11:00+00:00,"Wildfire LAMBDIN, Walla Walla, Washington (Wildfires)"
disaster,38.019315,-105.071268,2026-06-29 10:21:00+00:00,"Wildfire Aspen Acres, Custer, Colorado (Wildfires)"
disaster,30.35554,-103.00642,2026-06-29 09:04:00+00:00,"Prescribed Fire RX Brewster 5525, Brewster, Texas (Wildfires)"
disaster,45.060735,7.923549,2026-06-28 20:00:00+00:00,Flood in Italy 1103980 (Floods)
disaster,-26.408432,-57.1252096,2026-06-28 20:00:00+00:00,Flood in Paraguay 1103999 (Floods)
disaster,41.285504,-120.503409,2026-06-28 19:46:00+00:00,"Wildfire ROMERO, Modoc, California (Wildfires)"
disaster,-6.9589572996696045,19.689573343497425,2026-06-28 19:00:00+00:00,"Wildfire in The Democratic Republic of Congo, Angola 1029186 (Wildfires)"
disaster,-7.721537254806408,18.736430417814105,2026-06-28 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029187 (Wildfires)
disaster,-14.30535869275984,134.81278378488722,2026-06-28 19:00:00+00:00,Wildfire in Australia 1029208 (Wildfires)
disaster,38.03427678171815,-105.00799497824693,2026-06-28 19:00:00+00:00,Wildfire in United States 1029196 (Wildfires)
disaster,-18.350474927998352,25.353597377514298,2026-06-28 19:00:00+00:00,Wildfire in Botswana 1029230 (Wildfires)
disaster,-9.01756432207462,21.44019407726592,2026-06-28 19:00:00+00:00,Wildfire in Angola 1029245 (Wildfires)
disaster,-9.60937275860454,26.26845069219911,2026-06-28 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029276 (Wildfires)
disaster,57.86792070063596,-100.24977143424614,2026-06-28 19:00:00+00:00,Wildfire in Canada 1029281 (Wildfires)
disaster,59.18105230623768,-98.42518409844206,2026-06-28 19:00:00+00:00,Wildfire in Canada 1029297 (Wildfires)
disaster,-6.852150996820509,18.43804823999105,2026-06-28 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029275 (Wildfires)
disaster,57.54471629374121,-101.10304362359342,2026-06-28 19:00:00+00:00,Wildfire in Canada 1029304 (Wildfires)
disaster,-6.928979774749573,18.309403177994408,2026-06-28 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029305 (Wildfires)
disaster,-5.194397802503665,17.371450536220028,2026-06-28 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029323 (Wildfires)
disaster,-7.050374298353,18.430786577224,2026-06-28 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029342 (Wildfires)
disaster,-10.739870996574,16.818589041387,2026-06-28 19:00:00+00:00,Wildfire in Angola 1029343 (Wildfires)
disaster,-6.6901420517534,18.529323149174,2026-06-28 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029360 (Wildfires)
disaster,-9.208436446441,21.621379398382,2026-06-28 19:00:00+00:00,Wildfire in Angola 1029380 (Wildfires)
disaster,65.194498755899,-117.45065311431,2026-06-28 19:00:00+00:00,Wildfire in Canada 1029412 (Wildfires)
disaster,-7.8087369594816,18.624273705995,2026-06-28 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029403 (Wildfires)
disaster,-10.789921848856,17.853107983052,2026-06-28 19:00:00+00:00,Wildfire in Angola 1029404 (Wildfires)
disaster,-35.762097357002,137.06497159529,2026-06-28 19:00:00+00:00,Wildfire in Australia 1029447 (Wildfires)
disaster,39.23358,-106.44032,2026-06-28 18:47:00+00:00,"Wildfire Willow, Lake, Colorado (Wildfires)"
disaster,27.15,-82.3005556,2026-06-28 16:50:00+00:00,"Wildfire CARLTON EAST, Sarasota, Florida (Wildfires)"
disaster,37.2401223,36.4534072,2026-06-27 20:00:00+00:00,Flood in Türkiye 1103920 (Floods)
disaster,18.833333,-98.0,2026-06-27 20:00:00+00:00,Flood in Mexico 1103981 (Floods)
disaster,9.0369521,-69.7415288,2026-06-27 20:00:00+00:00,Flood in Venezuela 1103982 (Floods)
disaster,37.71545,-109.18345,2026-06-27 19:56:00+00:00,"Wildfire Horse Head, San Juan, Utah (Wildfires)"
disaster,38.051567,-107.682124,2026-06-27 19:53:00+00:00,"Wildfire Gold Mountain, Ouray, Colorado (Wildfires)"
disaster,37.693866484137054,-108.6359631943572,2026-06-27 19:00:00+00:00,Wildfire in United States 1029143 (Wildfires)
disaster,53.842884044619574,-71.8829198411219,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029209 (Wildfires)
disaster,38.08058936545356,-107.64927636238792,2026-06-27 19:00:00+00:00,Wildfire in United States 1029197 (Wildfires)
disaster,58.22126792173019,-102.8087504652889,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029224 (Wildfires)
disaster,60.46400258451255,-108.58942331450191,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029234 (Wildfires)
disaster,49.973697890960615,-78.92754838377228,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029235 (Wildfires)
disaster,57.232643252503635,-97.3770134704988,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029252 (Wildfires)
disaster,58.31622253885826,-97.0556080958184,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029262 (Wildfires)
disaster,60.71004517681177,-109.97973104078493,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029263 (Wildfires)
disaster,53.74955426411679,-61.16705343789003,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029253 (Wildfires)
disaster,-2.7339811754194816,34.44458152083315,2026-06-27 19:00:00+00:00,Wildfire in Tanzania 1029269 (Wildfires)
disaster,58.693947919848235,-98.65749470479142,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029282 (Wildfires)
disaster,56.98611528154643,-93.81652178936508,2026-06-27 19:00:00+00:00,Wildfire in Canada 1029330 (Wildfires)
disaster,-13.189158044927,24.740619455593,2026-06-27 19:00:00+00:00,Wildfire in Zambia 1029368 (Wildfires)
disaster,-9.3763379444349,20.864602398885,2026-06-27 19:00:00+00:00,Wildfire in Angola 1029438 (Wildfires)
disaster,37.629229,-108.67098,2026-06-27 18:39:00+00:00,"Wildfire Ferris, Montezuma, Colorado (Wildfires)"
disaster,33.939174,-117.128829,2026-06-27 17:24:00+00:00,"Wildfire IRON, Riverside, California (Wildfires)"
disaster,37.711183,-108.688017,2026-06-27 15:03:00+00:00,"Wildfire Doe Canyon, Dolores, Colorado (Wildfires)"
disaster,39.071217,-109.073833,2026-06-27 11:08:00+00:00,"Wildfire Jones, Grand, Utah (Wildfires)"
disaster,39.007876,-109.058533,2026-06-27 09:56:00+00:00,"Wildfire Snyder, Grand, Utah (Wildfires)"
disaster,52.2325145,4.9202409,2026-06-26 20:00:00+00:00,Flood in Netherlands 1103978 (Floods)
disaster,38.3979293,47.6764836,2026-06-26 20:00:00+00:00,Flood in Islamic Republic of Iran 1103976 (Floods)
disaster,43.1939185,42.1359434,2026-06-26 20:00:00+00:00,Flood in Georgia 1103979 (Floods)
disaster,64.73125,-155.154033,2026-06-26 19:48:00+00:00,"Wildfire Cecil, Yukon-Koyukuk, Alaska (Wildfires)"
disaster,39.12308583330315,-112.11264256950044,2026-06-26 19:00:00+00:00,Wildfire in United States 1029113 (Wildfires)
disaster,39.05620601955452,-109.02374881847288,2026-06-26 19:00:00+00:00,Wildfire in United States 1029144 (Wildfires)
disaster,37.804288609206054,-109.76740308687292,2026-06-26 19:00:00+00:00,Wildfire in United States 1029145 (Wildfires)
disaster,63.392431081302014,-123.55880346094244,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029156 (Wildfires)
disaster,55.39995428064012,-61.61559019005209,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029175 (Wildfires)
disaster,52.28332834214709,-69.68711848787817,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029176 (Wildfires)
disaster,61.81763248684577,-121.51509627133092,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029181 (Wildfires)
disaster,59.40692461665107,-114.61892003763938,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029198 (Wildfires)
disaster,56.70090553065681,-99.14638758709884,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029199 (Wildfires)
disaster,54.13246873029031,-62.63901679033579,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029188 (Wildfires)
disaster,57.88310447827637,-97.05823040331026,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029225 (Wildfires)
disaster,8.339735668283568,33.06689882794203,2026-06-26 19:00:00+00:00,Wildfire in Sudan 1029214 (Wildfires)
disaster,-5.007028214529881,25.74145487808945,2026-06-26 19:00:00+00:00,Wildfire in The Democratic Republic of Congo 1029215 (Wildfires)
disaster,56.84831590502918,-101.54111119127371,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029237 (Wildfires)
disaster,60.41493758687464,-110.26894936905302,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029236 (Wildfires)
disaster,57.922594203632734,-103.24070480140654,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029241 (Wildfires)
disaster,63.11967819536069,-109.73307740828872,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029264 (Wildfires)
disaster,56.35216230748563,-102.93499450459808,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029265 (Wildfires)
disaster,57.72473845987174,-101.44502785259508,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029254 (Wildfires)
disaster,58.02408606314871,-97.93992130967148,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029256 (Wildfires)
disaster,60.32069741809525,-101.70012419428085,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029313 (Wildfires)
disaster,-8.517763489198028,20.944983194413968,2026-06-26 19:00:00+00:00,Wildfire in Angola 1029306 (Wildfires)
disaster,58.27202168384491,-97.64428735074564,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029314 (Wildfires)
disaster,57.981009519198,-66.99252311231,2026-06-26 19:00:00+00:00,Wildfire in Canada 1029350 (Wildfires)
disaster,33.148167,-110.865,2026-06-26 18:59:00+00:00,"Wildfire STEAMBOAT, Gila, Arizona (Wildfires)"
disaster,39.106205,-112.172072,2026-06-26 18:24:00+00:00,"Wildfire Wild Goose, Millard, Utah (Wildfires)"
disaster,37.734333,-109.808667,2026-06-26 17:54:00+00:00,"Wildfire Babylon, San Juan, Utah (Wildfires)"
disaster,36.737348,-106.1649,2026-06-26 17:20:00+00:00,"Wildfire Beehive, Rio Arriba, New Mexico (Wildfires)"
disaster,45.945754,-119.940022,2026-06-26 16:54:00+00:00,"Wildfire PETERSON, Klickitat, Washington (Wildfires)"
disaster,38.00545,-114.1387,2026-06-26 16:33:00+00:00,"Wildfire Dry Canyon, Lincoln, Nevada (Wildfires)"
disaster,39.852883,-112.3595,2026-06-26 15:55:00+00:00,"Wildfire Cherry, Juab, Utah (Wildfires)"
disaster,67.320833,-151.22,2026-06-26 12:32:00+00:00,"Wildfire Michigan, Yukon-Koyukuk, Alaska (Wildfires)"
disaster,67.529167,-151.853617,2026-06-26 12:28:00+00:00,"Wildfire Allen, Yukon-Koyukuk, Alaska (Wildfires)"
disaster,28.3311111,-82.4180556,2026-06-25 22:10:00+00:00,"Wildfire EHREN CUTOFF (51), Pasco, Florida (Wildfires)"
disaster,66.783333,-150.391833,2026-06-25 20:24:00+00:00,"Wildfire Doorstep, Yukon-Koyukuk, Alaska (Wildfires)"
disaster,-27.6616073,-53.6421338,2026-06-25 20:00:00+00:00,Flood in Brazil 1103977 (Floods)
disaster,40.409217,-119.201767,2026-06-25 19:21:00+00:00,"Wildfire Kumiva, Pershing, Nevada (Wildfires)"
disaster,-16.920300225234783,138.82218751065454,2026-06-25 19:00:00+00:00,Wildfire in Australia 1029096 (Wildfires)
disaster,53.493246386106186,-65.67758567072565,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029146 (Wildfires)
disaster,56.68907269877293,-100.89071191088163,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029138 (Wildfires)
disaster,-13.907798006563938,141.89538629341746,2026-06-25 19:00:00+00:00,Wildfire in Australia 1029120 (Wildfires)
disaster,54.3408376014346,-62.79075982915795,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029164 (Wildfires)
disaster,60.08829560480441,-113.97935426967352,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029165 (Wildfires)
disaster,56.004567739828104,-102.70632996886084,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029166 (Wildfires)
disaster,53.08511169553526,-69.15309005740865,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029167 (Wildfires)
disaster,56.41613807044688,-99.73882261657631,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029171 (Wildfires)
disaster,-2.2844418886643783,34.36035400060436,2026-06-25 19:00:00+00:00,Wildfire in Tanzania 1029182 (Wildfires)
disaster,55.49252558042101,-103.46235587283331,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029183 (Wildfires)
disaster,60.21607196111869,-113.398546640656,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029200 (Wildfires)
disaster,56.89022066273228,-106.09044264630784,2026-06-25 19:00:00+00:00,Wildfire in Canada 1029201 (Wildfires)
