event_id,disaster_title,category,event_date,lon,lat,source_url,primary_category,data_type
EONET_21425,"Wildfire NEFF JONES, Franklin, Washington",Wildfires,2026-07-17 14:34:00+00:00,-118.65817,46.45851,https://irwin.doi.gov/observer/incidents/2026-WAWFS-260423,Wildfires,disaster
EONET_21427,"Wildfire Modrite, Ferry, Washington",Wildfires,2026-07-17 13:59:00+00:00,-118.312583,48.069,https://irwin.doi.gov/observer/incidents/2026-WANES-260149,Wildfires,disaster
EONET_21588,"Wildfire PTARMIGAN, Okanogan, Washington",Wildfires,2026-07-17 13:09:00+00:00,-120.6095,48.942,https://irwin.doi.gov/observer/incidents/2026-WAOWF-260448,Wildfires,disaster
EONET_21591,"Wildfire 0501 PAT&#039;S CABIN, Wheeler, Oregon",Wildfires,2026-07-17 11:19:00+00:00,-120.33328,44.72533,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000501,Wildfires,disaster
EONET_21412,"Wildfire POWDER RIVER, Baker, Oregon",Wildfires,2026-07-17 07:27:00+00:00,-117.277667,44.75525,https://irwin.doi.gov/observer/incidents/2026-ORVAD-260173,Wildfires,disaster
EONET_21434,"Wildfire Black Ridge 2, Lincoln, Idaho",Wildfires,2026-07-17 02:54:00+00:00,-113.9259,42.9696,https://irwin.doi.gov/observer/incidents/2026-IDTFD-000133,Wildfires,disaster
EONET_21590,"Wildfire 0502, Wheeler, Oregon",Wildfires,2026-07-17 00:48:00+00:00,-120.297013,44.829331,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000502,Wildfires,disaster
EONET_21408,"Wildfire 0462, Sherman, Oregon",Wildfires,2026-07-17 00:37:00+00:00,-120.495333,45.184333,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000462,Wildfires,disaster
EONET_21589,"Wildfire 0432, Wasco, Oregon",Wildfires,2026-07-16 22:52:00+00:00,-120.759188,45.000137,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000432,Wildfires,disaster
EONET_21422,"Wildfire COLUMBIA COUNTY, Columbia, Washington",Wildfires,2026-07-16 22:12:00+00:00,-118.103667,46.542667,https://irwin.doi.gov/observer/incidents/2026-WACCDN-260456,Wildfires,disaster
EONET_21580,"Wildfire Horse Ridge, Umatilla, Oregon",Wildfires,2026-07-16 22:09:00+00:00,-118.345971,45.541808,https://irwin.doi.gov/observer/incidents/2026-ORUMF-000315,Wildfires,disaster
EONET_21401,"Wildfire 0497 HENRY, Crook, Oregon",Wildfires,2026-07-16 21:22:00+00:00,-119.947717,44.121117,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000497,Wildfires,disaster
EONET_21406,"Wildfire Hagen, Umatilla, Oregon",Wildfires,2026-07-16 21:04:00+00:00,-118.269,45.707,https://irwin.doi.gov/observer/incidents/2026-ORUMF-000324,Wildfires,disaster
EONET_21400,"Wildfire 0500 COYOTE, Crook, Oregon",Wildfires,2026-07-16 20:39:00+00:00,-120.528667,44.1115,https://irwin.doi.gov/observer/incidents/2026-OROCF-000500,Wildfires,disaster
EONET_21405,"Wildfire Egypt, Harney, Oregon",Wildfires,2026-07-16 20:11:00+00:00,-119.468417,43.727167,https://irwin.doi.gov/observer/incidents/2026-ORMAF-002671,Wildfires,disaster
EONET_21407,"Wildfire 0476 HOAG, Gilliam, Oregon",Wildfires,2026-07-16 20:08:00+00:00,-120.405117,45.562183,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000476,Wildfires,disaster
EONET_21418,"Wildfire 0485 DEEP CANYON, Wasco, Oregon",Wildfires,2026-07-16 20:08:00+00:00,-120.836,44.8645,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000485,Wildfires,disaster
EONET_21413,"Wildfire 0494 AKAWA BUTTE, Jefferson, Oregon",Wildfires,2026-07-16 18:18:00+00:00,-121.453167,44.472367,https://irwin.doi.gov/observer/incidents/2026-OR955S-000494,Wildfires,disaster
EONET_21411,"Wildfire Bologna, Grant, Oregon",Wildfires,2026-07-16 17:52:00+00:00,-119.598,44.861167,https://irwin.doi.gov/observer/incidents/2026-ORUMF-000298,Wildfires,disaster
EONET_21432,"Wildfire Mile Marker 40- Broward (06), Broward, Florida",Wildfires,2026-07-16 16:36:00+00:00,-80.5405556,26.2566667,https://irwin.doi.gov/observer/incidents/2026-FLFLS-261800111,Wildfires,disaster
EONET_21409,"Wildfire 0480 WILCOX, Sherman, Oregon",Wildfires,2026-07-16 16:25:00+00:00,-120.6097,45.113583,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000480,Wildfires,disaster
EONET_21419,"Incident Complex ROWE CREEK COMPLEX, Wheeler, Oregon",Wildfires,2026-07-16 16:20:00+00:00,-120.316732,44.810126,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000491,Wildfires,disaster
EONET_21581,"Wildfire Paradise, Wallowa, Oregon",Wildfires,2026-07-16 15:51:00+00:00,-117.974282,45.998139,https://irwin.doi.gov/observer/incidents/2026-ORUMF-000302,Wildfires,disaster
EONET_21428,"Wildfire ROYAL LAKE, Adams, Washington",Wildfires,2026-07-16 13:55:00+00:00,-119.361131,46.863295,https://irwin.doi.gov/observer/incidents/2026-WAMCR-260429,Wildfires,disaster
EONET_21423,"Wildfire LYONS FERRY, Franklin, Washington",Wildfires,2026-07-16 13:04:00+00:00,-118.23915,46.6259,https://irwin.doi.gov/observer/incidents/2026-WAWFS-260428,Wildfires,disaster
EONET_21582,"Wildfire LITTLE GIANT, Chelan, Washington",Wildfires,2026-07-16 12:18:00+00:00,-120.846617,48.016217,https://irwin.doi.gov/observer/incidents/2026-WAOWF-260406,Wildfires,disaster
EONET_21431,"Wildfire Kaiser Canyon, Okanogan, Washington",Wildfires,2026-07-16 11:08:00+00:00,-118.958638,48.116777,https://irwin.doi.gov/observer/incidents/2026-WACOA-260140,Wildfires,disaster
EONET_21374,"Wildfire 0460 HOPKIN, Gilliam, Oregon",Wildfires,2026-07-16 08:04:00+00:00,-120.24295,45.336333,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000460,Wildfires,disaster
