event_id,title,category,date,lon,lat,source_url
EONET_20853,Wildfire in Angola 1029191,Wildfires,2026-06-20T19:00:00Z,18.375127523651855,-9.801034214674099,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029191
EONET_20957,Wildfire in Angola 1029280,Wildfires,2026-06-20T19:00:00Z,17.96610775027261,-9.610527444737114,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029280
EONET_21105,"Wildfire DRY CREEK, Malheur, Oregon",Wildfires,2026-06-20T18:57:00Z,-117.669485,42.709201,https://irwin.doi.gov/observer/incidents/2026-ORVAD-260099
EONET_21087,"Wildfire Hastings, Tooele, Utah",Wildfires,2026-06-20T16:49:00Z,-112.94745,40.7299,https://irwin.doi.gov/observer/incidents/2026-UTWDD-200282
EONET_21107,"Wildfire Shyster, Humboldt, Nevada",Wildfires,2026-06-20T16:39:00Z,-118.5754,41.85875,https://irwin.doi.gov/observer/incidents/2026-NVWID-020281
EONET_21077,"Wildfire MARY, Owyhee, Idaho",Wildfires,2026-06-20T16:33:00Z,-115.920833,42.227833,https://irwin.doi.gov/observer/incidents/2026-IDBOD-000530
EONET_21246,"Wildfire Hoholitna, Lake and Peninsula, Alaska",Wildfires,2026-06-20T14:04:00Z,-155.23,60.9,https://irwin.doi.gov/observer/incidents/2026-AKSWS-604220
EONET_21115,"Wildfire Searcy 149, Searcy, Arkansas",Wildfires,2026-06-20T12:10:00Z,-92.774577,35.866437,https://irwin.doi.gov/observer/incidents/2026-ARARS-300149
EONET_21116,"Wildfire Independence 163, Independence, Arkansas",Wildfires,2026-06-20T12:00:00Z,-91.64646,35.88585,https://irwin.doi.gov/observer/incidents/2026-ARARS-300163
EONET_21118,"Wildfire Fulton 225, Fulton, Arkansas",Wildfires,2026-06-20T08:23:00Z,-91.9525,36.4568,https://irwin.doi.gov/observer/incidents/2026-ARARS-300225
EONET_21049,"Wildfire Iron, Juab, Utah",Wildfires,2026-06-20T02:01:00Z,-112.19755,39.976283,https://irwin.doi.gov/observer/incidents/2026-UTSCS-260194
EONET_21119,"Wildfire Izard 201, Izard, Arkansas",Wildfires,2026-06-19T22:54:00Z,-91.87339,35.90866,https://irwin.doi.gov/observer/incidents/2026-ARARS-300201
EONET_21120,"Wildfire Searcy 189, Searcy, Arkansas",Wildfires,2026-06-19T22:23:00Z,-92.77191,35.87584,https://irwin.doi.gov/observer/incidents/2026-ARARS-300189
EONET_21011,"Wildfire Pocket, Yavapai, Arizona",Wildfires,2026-06-19T20:51:00Z,-111.787421,34.967212,https://irwin.doi.gov/observer/incidents/2026-AZCOF-000781
EONET_20635,Flood in Canada 1103963,Floods,2026-06-19T20:00:00Z,-73.8471749,45.4955083,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103963
EONET_20636,Flood in Czech Republic 1103964,Floods,2026-06-19T20:00:00Z,14.0103663,49.6901444,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103964
EONET_20652,Flood in Belgium 1103965,Floods,2026-06-19T20:00:00Z,4.841761,50.4613937,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103965
EONET_20672,Flood in Honduras 1103969,Floods,2026-06-19T20:00:00Z,-88.4690631,14.6181139,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103969
EONET_21109,"Wildfire STAR, Kern, California",Wildfires,2026-06-19T19:43:00Z,-118.7477778,35.2908333,https://irwin.doi.gov/observer/incidents/2026-CAKRN-025235
EONET_21089,"Wildfire Bear, Denali, Alaska",Wildfires,2026-06-19T19:34:00Z,-151.235,63.652,https://irwin.doi.gov/observer/incidents/2026-AKTAD-000212
EONET_20615,Wildfire in United States 1029002,Wildfires,2026-06-19T19:00:00Z,-112.14841171199507,40.00571730639354,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029002
EONET_20639,Wildfire in Australia 1029018,Wildfires,2026-06-19T19:00:00Z,126.28496586867453,-16.343472405218904,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029018
EONET_20658,Wildfire in Australia 1029027,Wildfires,2026-06-19T19:00:00Z,131.1526523742796,-12.685234747248431,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029027
EONET_20659,Wildfire in Australia 1029028,Wildfires,2026-06-19T19:00:00Z,130.7245093846214,-12.846322931588139,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029028
EONET_20660,Wildfire in Australia 1029029,Wildfires,2026-06-19T19:00:00Z,127.02245141727752,-15.071411336158231,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029029
EONET_20661,Wildfire in Australia 1029035,Wildfires,2026-06-19T19:00:00Z,131.78071547071204,-15.598982136706523,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029035
EONET_20681,Wildfire in Zambia 1029040,Wildfires,2026-06-19T19:00:00Z,25.907363751490482,-14.85981246317197,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029040
EONET_20698,Wildfire in The Democratic Republic of Congo 1029059,Wildfires,2026-06-19T19:00:00Z,23.80107178362462,-3.6956363408330994,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029059
EONET_20723,Wildfire in The Democratic Republic of Congo 1029084,Wildfires,2026-06-19T19:00:00Z,24.857550176046292,-5.256280969925036,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029084
EONET_20724,Wildfire in Canada 1029079,Wildfires,2026-06-19T19:00:00Z,-75.11805740424411,53.97055764370818,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029079
EONET_20725,Wildfire in Australia 1029094,Wildfires,2026-06-19T19:00:00Z,133.59756436501283,-12.09080321614189,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029094
EONET_20726,Wildfire in Australia 1029095,Wildfires,2026-06-19T19:00:00Z,129.67748593460365,-14.069114063641479,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029095
EONET_20750,Wildfire in Angola 1029105,Wildfires,2026-06-19T19:00:00Z,18.106419947264868,-9.312482466724084,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029105
EONET_20751,Wildfire in Angola 1029104,Wildfires,2026-06-19T19:00:00Z,17.797955703496555,-9.233144279299662,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029104
EONET_20781,Wildfire in Australia 1029152,Wildfires,2026-06-19T19:00:00Z,131.79339525172804,-15.680557337515701,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029152
EONET_20782,Wildfire in The Democratic Republic of Congo 1029128,Wildfires,2026-06-19T19:00:00Z,24.31016540700198,-3.5514761975878724,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029128
EONET_20818,Wildfire in United States 1029159,Wildfires,2026-06-19T19:00:00Z,-111.81949872658377,35.00483837584411,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029159
EONET_20819,Wildfire in Canada 1029162,Wildfires,2026-06-19T19:00:00Z,-78.3803761834802,53.4655765092336,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029162
EONET_20854,Wildfire in The Democratic Republic of Congo 1029192,Wildfires,2026-06-19T19:00:00Z,23.554758711289978,-3.265670795967609,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029192
EONET_20875,Wildfire in The Democratic Republic of Congo 1029222,Wildfires,2026-06-19T19:00:00Z,27.09628928991749,-6.683183045315731,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029222
EONET_20896,Wildfire in The Democratic Republic of Congo 1029240,Wildfires,2026-06-19T19:00:00Z,26.247485001640182,-5.549254945166767,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029240
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-19T12:00:00Z,140.0,13.7,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-19T18:00:00Z,138.6,14.0,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-20T00:00:00Z,137.8,14.1,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-20T06:00:00Z,136.7,14.2,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-20T12:00:00Z,135.4,14.3,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-20T18:00:00Z,134.3,14.8,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-21T00:00:00Z,133.0,15.4,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-21T06:00:00Z,131.9,16.1,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-21T12:00:00Z,130.6,16.5,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-21T18:00:00Z,128.9,17.3,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-22T00:00:00Z,127.8,17.5,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-22T06:00:00Z,126.9,17.9,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-22T12:00:00Z,126.1,18.1,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-22T18:00:00Z,125.6,18.3,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-23T00:00:00Z,125.2,18.9,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-23T06:00:00Z,124.8,19.1,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-23T12:00:00Z,124.7,19.6,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-23T18:00:00Z,124.8,20.2,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-24T00:00:00Z,124.6,21.0,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-24T06:00:00Z,124.8,21.8,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-24T12:00:00Z,124.8,22.1,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-24T18:00:00Z,125.0,22.6,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-25T00:00:00Z,125.3,23.7,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-25T06:00:00Z,126.0,24.8,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-25T12:00:00Z,126.2,25.5,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-25T18:00:00Z,126.6,26.8,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-26T00:00:00Z,127.0,27.5,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-26T06:00:00Z,128.0,28.0,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-26T12:00:00Z,129.3,28.5,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-26T18:00:00Z,131.2,29.6,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-27T00:00:00Z,133.2,31.6,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-27T06:00:00Z,135.8,32.7,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20606,Typhoon Mekkhala,Severe Storms,2026-06-27T12:00:00Z,141.4,35.5,https://www.metoc.navy.mil/jtwc/products/wp0726.tcw
EONET_20607,Flood in Ghana 1103954,Floods,2026-06-18T20:00:00Z,-1.2417103,5.1080932,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103954
EONET_20608,Flood in Austria 1103957,Floods,2026-06-18T20:00:00Z,15.6723805,47.6053538,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103957
EONET_20609,Flood in Germany 1103958,Floods,2026-06-18T20:00:00Z,14.2413131,53.2977629,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103958
EONET_20610,Flood in South Korea 1103961,Floods,2026-06-18T20:00:00Z,127.0062576,36.7919981,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103961
EONET_20673,Flood in Timor-Leste 1103968,Floods,2026-06-18T20:00:00Z,125.255502,-9.3148991,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103968
EONET_20662,Wildfire in Australia 1029036,Wildfires,2026-06-18T19:00:00Z,131.93506608334306,-15.411339526715095,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029036
EONET_20682,Wildfire in Australia 1029054,Wildfires,2026-06-18T19:00:00Z,133.48028567740857,-12.625996307620694,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029054
EONET_20699,Wildfire in The Democratic Republic of Congo 1029060,Wildfires,2026-06-18T19:00:00Z,26.943859066531733,-8.817373220827246,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029060
EONET_20700,Wildfire in The Democratic Republic of Congo 1029061,Wildfires,2026-06-18T19:00:00Z,23.92426144088532,-0.6294456270264785,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029061
EONET_20701,Wildfire in Australia 1029071,Wildfires,2026-06-18T19:00:00Z,142.18477883871088,-12.683278898459884,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029071
EONET_20702,Wildfire in Australia 1029069,Wildfires,2026-06-18T19:00:00Z,133.4865869235844,-12.63219269094247,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029069
EONET_20727,Wildfire in Australia 1029080,Wildfires,2026-06-18T19:00:00Z,126.17382743652932,-14.976034208807798,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029080
EONET_20728,Wildfire in The Democratic Republic of Congo 1029085,Wildfires,2026-06-18T19:00:00Z,25.02798429658874,-5.241924676405305,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029085
EONET_20752,Wildfire in Canada 1029111,Wildfires,2026-06-18T19:00:00Z,-77.1758631249205,54.92102927944625,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029111
EONET_20820,Wildfire in Australia 1029180,Wildfires,2026-06-18T19:00:00Z,134.6918410183108,-14.376820867385987,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029180
EONET_20855,Wildfire in The Democratic Republic of Congo 1029193,Wildfires,2026-06-18T19:00:00Z,26.118403268402446,-8.511663712624616,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029193
EONET_20856,Wildfire in The Democratic Republic of Congo 1029194,Wildfires,2026-06-18T19:00:00Z,23.812610716138824,-3.5266799410167784,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029194
EONET_21099,"Wildfire LOST, Kern, California",Wildfires,2026-06-18T12:28:00Z,-119.755,35.4186111,https://irwin.doi.gov/observer/incidents/2026-CAKRN-025007
EONET_20593,Flood in Peru 1103951,Floods,2026-06-17T20:00:00Z,-74.5373433,-8.3907581,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103951
EONET_20611,Flood in Poland 1103955,Floods,2026-06-17T20:00:00Z,14.5928676,53.4298114,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103955
EONET_20612,Flood in France 1103956,Floods,2026-06-17T20:00:00Z,3.4973822,50.1851628,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103956
EONET_20613,Flood in Kyrgyzstan 1103960,Floods,2026-06-17T20:00:00Z,69.5711653,39.9407091,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103960
EONET_20596,Wildfire in Zambia 1028982,Wildfires,2026-06-17T19:00:00Z,26.1906523697792,-14.750986927316374,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028982
EONET_20597,Wildfire in Australia 1028983,Wildfires,2026-06-17T19:00:00Z,122.60598297756637,-17.228552471207554,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028983
EONET_20616,Wildfire in Australia 1029003,Wildfires,2026-06-17T19:00:00Z,142.1613807616356,-12.976175542366292,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029003
EONET_20617,Wildfire in Namibia 1028989,Wildfires,2026-06-17T19:00:00Z,17.502759391796555,-19.311759505554054,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028989
EONET_20640,Wildfire in The Democratic Republic of Congo 1029007,Wildfires,2026-06-17T19:00:00Z,24.219430305446465,-0.6499673044384144,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029007
EONET_20641,Wildfire in Australia 1029013,Wildfires,2026-06-17T19:00:00Z,125.58374333359505,-17.261628507452027,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029013
EONET_20663,Wildfire in The Democratic Republic of Congo 1029021,Wildfires,2026-06-17T19:00:00Z,25.12519946585595,-8.47254470396893,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029021
EONET_20664,Wildfire in United States 1029037,Wildfires,2026-06-17T19:00:00Z,-114.68549414849474,37.37887286239014,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029037
EONET_20665,Wildfire in Tanzania 1029022,Wildfires,2026-06-17T19:00:00Z,30.95228326714311,-4.758574138178614,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029022
EONET_20683,Wildfire in The Democratic Republic of Congo 1029043,Wildfires,2026-06-17T19:00:00Z,28.028630834700703,-4.448489137491024,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029043
EONET_20684,Wildfire in The Democratic Republic of Congo 1029050,Wildfires,2026-06-17T19:00:00Z,26.711109998997827,-5.650687811389487,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029050
EONET_20703,Wildfire in Russian Federation 1029072,Wildfires,2026-06-17T19:00:00Z,170.76752797085783,63.61283819455551,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029072
EONET_20704,Wildfire in The Democratic Republic of Congo 1029062,Wildfires,2026-06-17T19:00:00Z,25.393279255393352,-5.347325449031939,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029062
EONET_20705,Wildfire in The Democratic Republic of Congo 1029063,Wildfires,2026-06-17T19:00:00Z,23.315608932609308,-3.2472337820385095,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029063
EONET_20729,Wildfire in The Democratic Republic of Congo 1029086,Wildfires,2026-06-17T19:00:00Z,23.625281595822624,-3.7383496529445472,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029086
EONET_20753,Wildfire in Australia 1029098,Wildfires,2026-06-17T19:00:00Z,142.39406009179825,-12.894247018582808,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029098
EONET_20783,Wildfire in The Democratic Republic of Congo 1029118,Wildfires,2026-06-17T19:00:00Z,23.418034881971586,-3.824337092184267,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029118
EONET_20784,Wildfire in The Democratic Republic of Congo 1029129,Wildfires,2026-06-17T19:00:00Z,27.797022334906345,-7.617213112898888,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029129
EONET_20785,Wildfire in Angola 1029130,Wildfires,2026-06-17T19:00:00Z,18.13614213486807,-9.403615903739084,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029130
EONET_20786,Wildfire in The Democratic Republic of Congo 1029131,Wildfires,2026-06-17T19:00:00Z,24.751582531799173,-4.015355859420057,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029131
EONET_20787,Wildfire in The Democratic Republic of Congo 1029132,Wildfires,2026-06-17T19:00:00Z,24.23582238505878,-3.6347707397354725,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029132
EONET_20788,Wildfire in The Democratic Republic of Congo 1029133,Wildfires,2026-06-17T19:00:00Z,23.827735305023644,-3.340258646723215,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029133
EONET_20789,Wildfire in Angola 1029134,Wildfires,2026-06-17T19:00:00Z,20.81807557305656,-7.5580267156193335,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029134
EONET_20790,Wildfire in Australia 1029153,Wildfires,2026-06-17T19:00:00Z,132.0264286168712,-18.323964405335353,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029153
EONET_20791,Wildfire in Australia 1029154,Wildfires,2026-06-17T19:00:00Z,125.1422537842879,-16.97073005001154,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029154
EONET_20876,Wildfire in The Democratic Republic of Congo 1029223,Wildfires,2026-06-17T19:00:00Z,23.84480076225788,-3.348703898315745,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029223
EONET_21111,"Wildfire School Lands, Woods, Oklahoma",Wildfires,2026-06-17T18:41:00Z,-99.0227778,36.6627778,https://irwin.doi.gov/observer/incidents/2026-OKOKS-260760
EONET_21097,"Wildfire Coptic, Miami-Dade, Florida",Wildfires,2026-06-17T18:25:00Z,-80.561833,25.684,https://irwin.doi.gov/observer/incidents/2026-FLEVP-001936
EONET_21082,"Wildfire Cable Creek, Umatilla, Oregon",Wildfires,2026-06-17T18:09:00Z,-118.78471,45.12807,https://irwin.doi.gov/observer/incidents/2026-OR973S-000148
EONET_21114,"Prescribed Fire OCF Penner Pond Rx 0618, Marion, Florida",Wildfires,2026-06-17T16:26:00Z,-81.806,29.474,https://irwin.doi.gov/observer/incidents/2026-FLFNF-001934
EONET_21034,"Wildfire Kane Springs, Lincoln, Nevada",Wildfires,2026-06-17T14:56:00Z,-114.630351,37.284493,https://irwin.doi.gov/observer/incidents/2026-NVELD-040107
EONET_21020,"Wildfire Grapevine, Lincoln, Nevada",Wildfires,2026-06-17T14:28:00Z,-114.304702,37.380844,https://irwin.doi.gov/observer/incidents/2026-NVELD-040106
EONET_20558,"Median Wildfire, Gooding, Idaho",Wildfires,2026-06-17T13:57:00Z,-114.767567,42.805867,https://irwin.doi.gov/observer/incidents/5c3a9dc4-43ad-4b51-9110-554a2267d827
EONET_21095,"Wildfire Median, Gooding, Idaho",Wildfires,2026-06-17T13:57:00Z,-114.767567,42.805867,https://irwin.doi.gov/observer/incidents/2026-IDGOX-000081
EONET_20565,"TRAIL 13 (09) Wildfire, Citrus, Florida",Wildfires,2026-06-16T23:57:00Z,-82.4186111,28.7994444,https://irwin.doi.gov/observer/incidents/8d86b276-309e-484d-844e-2f2f6419be72
EONET_21121,"Wildfire TRAIL 13 (09), Citrus, Florida",Wildfires,2026-06-16T23:57:00Z,-82.4186111,28.7994444,https://irwin.doi.gov/observer/incidents/2026-FLFLS-261100459
EONET_20560,"Kartar Wildfire, Okanogan, Washington",Wildfires,2026-06-16T23:43:00Z,-119.390027,48.250361,https://irwin.doi.gov/observer/incidents/860ef78f-f819-411e-b109-ce167510fc50
EONET_21050,"Wildfire Kartar, Okanogan, Washington",Wildfires,2026-06-16T23:43:00Z,-119.390027,48.250361,https://irwin.doi.gov/observer/incidents/2026-WACOA-260106
EONET_20562,"Omak Lake Road Wildfire, Okanogan, Washington",Wildfires,2026-06-16T22:53:00Z,-119.410833,48.274722,https://irwin.doi.gov/observer/incidents/b109ff45-8c62-4301-aef9-77acc3736ac4
EONET_21123,"Wildfire Omak Lake Road, Okanogan, Washington",Wildfires,2026-06-16T22:53:00Z,-119.410833,48.274722,https://irwin.doi.gov/observer/incidents/2026-WACOA-260107
EONET_21039,"Wildfire ROZA, Kittitas, Washington",Wildfires,2026-06-16T22:24:00Z,-120.4575,46.7493,https://irwin.doi.gov/observer/incidents/2026-WASPD-260234
EONET_21024,"Wildfire WELL (13), Miami-Dade, Florida",Wildfires,2026-06-16T21:24:00Z,-80.4038889,25.8430556,https://irwin.doi.gov/observer/incidents/2026-FLFLS-261800093
EONET_21080,"Wildfire Tucannon Mutual Aid, Columbia, Washington",Wildfires,2026-06-16T20:53:00Z,-117.949575,46.489365,https://irwin.doi.gov/observer/incidents/2026-WAWFS-020144
EONET_20594,Flood in Colombia 1103952,Floods,2026-06-16T20:00:00Z,-74.6212148,7.2775955,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103952
EONET_20595,Flood in Pakistan 1103953,Floods,2026-06-16T20:00:00Z,70.9090919,31.827527,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103953
EONET_20614,Flood in Georgia 1103959,Floods,2026-06-16T20:00:00Z,44.6959371,42.0844709,https://www.gdacs.org/report.aspx?eventtype=FL&eventid=1103959
EONET_20598,Wildfire in Australia 1028984,Wildfires,2026-06-16T19:00:00Z,142.50272780485798,-12.889727879096824,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028984
EONET_20618,Wildfire in Ethiopia 1028990,Wildfires,2026-06-16T19:00:00Z,33.94419721295479,8.17301890250419,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028990
EONET_20619,Wildfire in Angola 1028991,Wildfires,2026-06-16T19:00:00Z,21.28237288720681,-9.153307000948603,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1028991
EONET_20620,Wildfire in United States 1029004,Wildfires,2026-06-16T19:00:00Z,-114.26240205437323,37.40256903492005,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029004
EONET_20621,Wildfire in Australia 1029005,Wildfires,2026-06-16T19:00:00Z,142.666093938221,-13.036997358955011,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029005
EONET_20642,Wildfire in Sudan 1029008,Wildfires,2026-06-16T19:00:00Z,32.55115912277139,8.787266349738575,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029008
EONET_20643,Wildfire in Australia 1029019,Wildfires,2026-06-16T19:00:00Z,142.26354718162435,-12.87868427957591,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029019
EONET_20666,Wildfire in The Democratic Republic of Congo 1029023,Wildfires,2026-06-16T19:00:00Z,26.547584777490304,-6.104760502486955,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029023
EONET_20685,Wildfire in Russian Federation 1029055,Wildfires,2026-06-16T19:00:00Z,92.27775237133214,60.70782880369374,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029055
EONET_20686,Wildfire in The Democratic Republic of Congo 1029044,Wildfires,2026-06-16T19:00:00Z,27.3102696552952,-5.901889115235594,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029044
EONET_20730,Wildfire in The Democratic Republic of Congo 1029087,Wildfires,2026-06-16T19:00:00Z,20.230146522787244,-6.7610308592132835,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029087
EONET_20792,Wildfire in Angola 1029135,Wildfires,2026-06-16T19:00:00Z,17.62171963987245,-9.288827913109987,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029135
